Annual Total,April,August,December,District,February,January,July,June,March,May,November,October,September,State,Year,_id
1110.4,12,149.1,0,Sitapur,3,27.9,231,177.3,0,78.1,0,111.3,320.7,Uttar Pradesh,2004,585303b822758b3124d10e7b
766.7,2.7,104.7,0,Sitapur,36.2,25.8,294.2,107.4,16.5,20.9,0,6.9,151.4,Uttar Pradesh,2005,585303b822758b3124d10e7c
1009,5.4,108.2,5.4,Sitapur,0,0,453.2,225.7,4.5,129.5,0,38.8,38.3,Uttar Pradesh,2006,585303b822758b3124d10e7d
984.4,1,185.8,1,Sitapur,72.5,0,268.4,201,36.8,70.7,0,5.1,142.1,Uttar Pradesh,2007,585303b822758b3124d10e7e
"",,469.2,0,Sitapur,,,554.8,246.7,0,16.3,0,10.6,284,Uttar Pradesh,2008,585303b822758b3124d10e7f
"",1.3,269.2,0,Sitapur,3,0,171,82.3,,,5.3,201.5,221.2,Uttar Pradesh,2009,585303b822758b3124d10e80
866.3,0,243.4,0,Sitapur,9.2,0,346.2,23.9,0,41.4,0,2.1,200.1,Uttar Pradesh,2010,585303b822758b3124d10e81
1161.1,5.5,348.1,0,Sitapur,12,0,349.3,166.5,17.5,43.5,0,0,218.7,Uttar Pradesh,2011,585303b822758b3124d10e82
959.1,0,281.5,0.8,Sitapur,30.3,57.7,385.1,1.4,1.3,0,0,0,201,Uttar Pradesh,2012,585303b822758b3124d10e83
1027.7,0,319,2.4,Sitapur,52.8,6.3,286.9,276.5,0,0,0.2,23.4,60.2,Uttar Pradesh,2013,585303b822758b3124d10e84
717.9,4.2,89.5,16.8,Sitapur,32.1,59.7,281.2,51.8,19.2,1.3,0,66.8,95.3,Uttar Pradesh,2014,585303b822758b3124d10e85
663.1,11,186.4,0,Sonbhadra,0,0,201.5,173.5,0,10.9,0,0.8,79,Uttar Pradesh,2004,585303b822758b3124d10e86
538.8,0,208.3,0,Sonbhadra,28.7,10.8,170,14.6,21.9,4,0,0.7,79.8,Uttar Pradesh,2005,585303b822758b3124d10e87
912.9,5.3,303.9,0,Sonbhadra,0,0,382.2,90.9,40,4.5,0,0,86.1,Uttar Pradesh,2006,585303b822758b3124d10e88
"",0,160.7,,Sonbhadra,80,0,198.4,18.5,7,7,,9.9,220.1,Uttar Pradesh,2007,585303b822758b3124d10e89
"",0,125.9,0,Sonbhadra,,,194,167.1,,11.4,0,11,12.6,Uttar Pradesh,2008,585303b822758b3124d10e8a
533.6,1.2,61.6,1.5,Sonbhadra,0,0,264.8,14.4,0,0,28,36.2,125.9,Uttar Pradesh,2009,585303b822758b3124d10e8b
575.8,0,162.4,0,Sonbhadra,2.2,5.6,180.2,21.8,0,2.9,5.1,11.7,183.9,Uttar Pradesh,2010,585303b822758b3124d10e8c
1372.2,0.8,385.1,0,Sonbhadra,2.3,7.2,162,260.7,0,6.3,0,15.2,532.6,Uttar Pradesh,2011,585303b822758b3124d10e8d
1066.5,11.4,221.8,11.4,Sonbhadra,13.5,25.7,303.2,38.3,10,1.5,7.4,0.3,422,Uttar Pradesh,2012,585303b822758b3124d10e8e
1022.3,29.4,303.1,0,Sonbhadra,47.7,1.5,289.9,160.3,11.7,2.1,0,110.8,65.8,Uttar Pradesh,2013,585303b822758b3124d10e8f
692.2,1.5,272.2,2.7,Sonbhadra,29.7,35.9,156.5,53.8,23.5,10.3,0,39.8,66.3,Uttar Pradesh,2014,585303b822758b3124d10e90
718.8,19.6,158.7,0,Sultanpur,0,26.6,212.9,164.5,0,6.7,0,16.7,113.1,Uttar Pradesh,2004,585303b822758b3124d10e91
819.6,0.8,158,1,Sultanpur,25.1,18,400.7,42.1,8.7,12.6,0,8.6,144,Uttar Pradesh,2005,585303b822758b3124d10e92
662.1,16.5,145,0,Sultanpur,0,0,312,97.1,14.8,50.5,0,11.1,15.1,Uttar Pradesh,2006,585303b822758b3124d10e93
831.9,0.2,97.7,4.7,Sultanpur,52.7,0.5,259.9,201,27.3,53.1,0,23.3,111.5,Uttar Pradesh,2007,585303b822758b3124d10e94
1165.9,2.6,411.4,0,Sultanpur,1.6,2.4,435.5,167.8,0,62.9,0.4,1.2,80.1,Uttar Pradesh,2008,585303b822758b3124d10e95
707.9,1.3,149.1,8.8,Sultanpur,4,0,243.2,16.5,3.3,25.2,2.6,103.9,150,Uttar Pradesh,2009,585303b822758b3124d10e96
729.6,0,264.2,0,Sultanpur,12.6,9.3,184.4,16.3,0,41.6,5.4,41.3,154.5,Uttar Pradesh,2010,585303b822758b3124d10e97
719.6,1.3,236.1,0,Sultanpur,9.2,2.1,107.8,141,5.7,7.8,0,0,208.6,Uttar Pradesh,2011,585303b822758b3124d10e98
811.3,1.9,287.8,0,Sultanpur,17.2,33.9,311,0.4,3.8,0,0,0,155.3,Uttar Pradesh,2012,585303b822758b3124d10e99
1132,0.7,203.5,2.7,Sultanpur,47.1,0,258.8,424.8,1.9,0,0,56.3,136.2,Uttar Pradesh,2013,585303b822758b3124d10e9a
591.9,0.8,98.1,1.5,Sultanpur,22.1,63.1,197.2,48.5,16,6.4,0,71.8,66.4,Uttar Pradesh,2014,585303b822758b3124d10e9b
"",9.2,129.3,0,Unnao,0,46.6,226.4,101.8,,7.9,0.6,41.5,165.2,Uttar Pradesh,2004,585303b822758b3124d10e9c
633.7,0,176.6,0.9,Unnao,4,18.1,221.9,84.9,5.6,10.7,0,4.3,106.7,Uttar Pradesh,2005,585303b822758b3124d10e9d
628.5,10.7,90.2,0.6,Unnao,0,0,361.2,78.8,8.5,13.4,0.7,35.3,29.1,Uttar Pradesh,2006,585303b822758b3124d10e9e
"",1.6,197.3,0,Unnao,61.4,0,259.4,73.3,22.2,12.9,,0.7,54.3,Uttar Pradesh,2007,585303b822758b3124d10e9f
"",,270.1,,Unnao,,,435.1,,,,0,0.4,103.7,Uttar Pradesh,2008,585303b822758b3124d10ea0
"",,196.8,3.3,Unnao,,,96.2,0,,,0,84.9,267.8,Uttar Pradesh,2009,585303b822758b3124d10ea1
735.2,0,185,0.7,Unnao,14.9,0.6,313.5,6.8,0,10.9,17.7,4.5,180.6,Uttar Pradesh,2010,585303b822758b3124d10ea2
708.4,5.1,160.8,0,Unnao,7.7,0.7,244,188.1,6.7,13,0,0,82.3,Uttar Pradesh,2011,585303b822758b3124d10ea3
784.2,3,194.9,0,Unnao,14,43.3,307.1,4,3.3,0,0,0,214.6,Uttar Pradesh,2012,585303b822758b3124d10ea4
941.1,0,193.3,0.8,Unnao,119.3,14,191.7,291.1,0.9,0,1.3,100.7,28,Uttar Pradesh,2013,585303b822758b3124d10ea5
616,0,86.4,6,Unnao,22.8,67.2,168.1,27.3,17,1.8,0,67.5,151.9,Uttar Pradesh,2014,585303b822758b3124d10ea6
562.3,5.3,196,0,Varanasi,1.7,24.8,115,155.7,0,21.6,0,2.1,40.1,Uttar Pradesh,2004,585303b822758b3124d10ea7
877.4,0,334.3,3.7,Varanasi,37.6,16.2,279.9,29.4,34.6,8.6,0,15,118.1,Uttar Pradesh,2005,585303b822758b3124d10ea8
770,22.9,205.9,0,Varanasi,0,0,379.4,40,14.9,20.4,1.7,15.1,69.7,Uttar Pradesh,2006,585303b822758b3124d10ea9
765.6,2,89.8,0.3,Varanasi,55.1,0,215.8,139,40.3,24,0,29.3,170,Uttar Pradesh,2007,585303b822758b3124d10eaa
"",0.3,349.2,0,Varanasi,11.2,10.3,474.2,292,0.1,22.1,,2.1,48.8,Uttar Pradesh,2008,585303b822758b3124d10eab
433.6,0.9,88.2,2.3,Varanasi,0,0.6,188.2,4.9,0,14.9,12.9,9.3,111.4,Uttar Pradesh,2009,585303b822758b3124d10eac
705.2,0,237.4,0,Varanasi,17.2,1.8,199.5,19.9,0,36.4,7.8,31.5,153.7,Uttar Pradesh,2010,585303b822758b3124d10ead
1100.3,14.9,292.7,0,Varanasi,3.5,5,165.9,220.5,0.3,11.6,0,0.7,385.2,Uttar Pradesh,2011,585303b822758b3124d10eae
751.8,33.1,158.1,0,Varanasi,0.8,23,347.9,33.8,13.5,0,0,13.6,128,Uttar Pradesh,2012,585303b822758b3124d10eaf
1029.1,11.4,274.3,0,Varanasi,68.1,8.1,246.9,164.7,7.3,0,0,161.6,86.7,Uttar Pradesh,2013,585303b822758b3124d10eb0
922.8,0.1,218.9,2.9,Varanasi,41.8,56.4,318.1,27.8,16.3,25,0,96.9,118.6,Uttar Pradesh,2014,585303b822758b3124d10eb1
"",,,,,,,,,,,,,,,,585303b822758b3124d10eb2
1316.8,81.3,354.3,1,Almora,6.6,43.1,266.2,266.3,0,68.6,1.6,77.4,150.4,Uttarakhand,2004,5853032b22758b3124d10b15
1192.3,1.1,79.7,4,Almora,38.7,72.8,488.8,54.1,17.9,24.1,0,22.1,389,Uttarakhand,2005,5853032b22758b3124d10b16
905.7,21.3,276.1,5.3,Almora,1.8,5.1,267.2,112.7,41.6,115.6,0.3,3.2,55.5,Uttarakhand,2006,5853032b22758b3124d10b17
"",30.5,280.9,,Almora,135.8,4.2,171.2,192.4,117.9,90.2,,4,245.4,Uttarakhand,2007,5853032b22758b3124d10b18
"",,247.7,7,Almora,,,251,10.2,,,10,0,144.6,Uttarakhand,2008,5853032b22758b3124d10b19
"",40,149.7,0,Almora,0,3,142.2,13.3,,52,10.9,16,166.9,Uttarakhand,2009,5853032b22758b3124d10b1a
1428.9,7.3,348.2,14.5,Almora,68.2,12,368.7,72.6,0,44.3,0,12.3,480.8,Uttarakhand,2010,5853032b22758b3124d10b1b
1164.5,25.1,399.7,2.7,Almora,67.3,25.6,235.5,190.8,14.8,37,0,1.6,164.4,Uttarakhand,2011,5853032b22758b3124d10b1c
826.6,18.4,235,24.6,Almora,2,36.5,287.6,18.9,25.2,3.9,4.6,7,162.9,Uttarakhand,2012,5853032b22758b3124d10b1d
1163.6,11.9,244.6,9.3,Almora,166,50.6,258.1,310.5,13.9,5.5,9.6,28.2,55.4,Uttarakhand,2013,5853032b22758b3124d10b1e
1002.7,29.3,91.2,56.9,Almora,85.6,68.5,421.9,52.3,49.7,42.1,0,37.9,67.3,Uttarakhand,2014,5853032b22758b3124d10b1f
"",,,,Bhageshwar,,,,,,,,,,Uttarakhand,2004,5853032b22758b3124d10b20
"",,,,Bhageshwar,,,,,,,,,,Uttarakhand,2005,5853032b22758b3124d10b21
"",,,,Bhageshwar,,,,,,,,,,Uttarakhand,2006,5853032b22758b3124d10b22
"",,,,Bhageshwar,,,,,,,,,,Uttarakhand,2007,5853032b22758b3124d10b23
"",,,,Bhageshwar,,,,,,,,,,Uttarakhand,2008,5853032b22758b3124d10b24
"",,,,Bhageshwar,,,,,,,,,,Uttarakhand,2009,5853032b22758b3124d10b25
"",9,455,17,Bhageshwar,,,447.9,128,8,58.8,0,29,470.7,Uttarakhand,2010,5853032b22758b3124d10b26
1670.5,18.2,541.2,2,Bhageshwar,59.8,31.6,351.5,339.9,16,121.9,0,7.2,181.2,Uttarakhand,2011,5853032b22758b3124d10b27
1606.1,59,491.7,28.4,Bhageshwar,3.3,46.1,566.5,66.1,29.7,18.7,4.6,8.2,283.8,Uttarakhand,2012,5853032b22758b3124d10b28
1666.9,19.8,283,3.9,Bhageshwar,189.1,81.7,340.7,599.5,12.6,12.2,2.3,15.6,106.5,Uttarakhand,2013,5853032b22758b3124d10b29
1217.7,34.1,197.3,61.5,Bhageshwar,78.8,41.9,567.5,34.7,47.5,70.1,0,50.5,33.8,Uttarakhand,2014,5853032b22758b3124d10b2a
1043.8,0,383.3,0,Chamoli,0,11,407.2,93.1,0,26.2,0,36.4,86.6,Uttarakhand,2004,5853032b22758b3124d10b2b
"",,242.6,0,Chamoli,67.4,0,491.9,130.4,44.4,0,0,54.5,339.8,Uttarakhand,2005,5853032b22758b3124d10b2c
"",,344.4,,Chamoli,0,9.5,359.3,90.2,,,0,2.6,78.2,Uttarakhand,2006,5853032b22758b3124d10b2d
"",16,154.9,,Chamoli,31.3,,415.3,214.4,,62.4,,15.6,235,Uttarakhand,2007,5853032b22758b3124d10b2e
"",4.8,273.2,13,Chamoli,,,354,163.8,,,15.3,31.3,87.2,Uttarakhand,2008,5853032b22758b3124d10b2f
"",,124.5,0,Chamoli,,,232.2,32.2,,,6.6,35.6,131.6,Uttarakhand,2009,5853032b22758b3124d10b30
1628.8,27.7,472.1,8.7,Chamoli,33.5,0,438.9,121.8,17.8,63.9,1.5,5.2,437.7,Uttarakhand,2010,5853032b22758b3124d10b31
1489.1,14.4,508.8,0,Chamoli,77.7,19.9,399.2,170.5,19,64.7,0.3,4.6,210,Uttarakhand,2011,5853032b22758b3124d10b32
1314.8,47,427.6,31.4,Chamoli,18.8,53.6,412.3,41.1,36.6,9.7,4.8,2.7,229.2,Uttarakhand,2012,5853032b22758b3124d10b33
1912.2,25.6,423.3,0.2,Chamoli,183,64,555.3,488.3,29.5,15.2,3.3,28,96.5,Uttarakhand,2013,5853032b22758b3124d10b34
1231.4,75,322.5,55,Chamoli,99.5,14.7,363.2,44.3,82,48.6,0,42.7,83.9,Uttarakhand,2014,5853032b22758b3124d10b35
"",,357.8,,Champawat,,,808.2,120.8,,,,40.7,233.5,Uttarakhand,2004,5853032b22758b3124d10b36
"",,310.4,,Champawat,,,355.8,51.3,,,,2,443.9,Uttarakhand,2005,5853032b22758b3124d10b37
"",,215,,Champawat,,,415.4,166.6,,,,0,162.8,Uttarakhand,2006,5853032b22758b3124d10b38
"",,745.4,,Champawat,,,503,197,,,,0,306.9,Uttarakhand,2007,5853032b22758b3124d10b39
"",,532,,Champawat,,,563.1,222.2,,,,118.2,431,Uttarakhand,2008,5853032b22758b3124d10b3a
"",,790.4,0,Champawat,,,462.1,205.4,,,0,501,186.8,Uttarakhand,2009,5853032b22758b3124d10b3b
"",4,791,11,Champawat,11,,810.1,83.8,0,72,1,1.5,490.5,Uttarakhand,2010,5853032b22758b3124d10b3c
1997.7,17.5,656.5,0,Champawat,56,26.5,584.7,369,8,104,0,0,175.5,Uttarakhand,2011,5853032b22758b3124d10b3d
1314.2,25,391.5,6,Champawat,5,35.5,404.7,23,20.5,1,0.5,0,401.5,Uttarakhand,2012,5853032b22758b3124d10b3e
1476.7,4.5,215.5,3.5,Champawat,136.7,58,391.5,537,5,12,0.5,36.5,76,Uttarakhand,2013,5853032b22758b3124d10b3f
1320.5,9,199.5,72,Champawat,61.5,69,599,46.5,58.5,31.5,0,77,97,Uttarakhand,2014,5853032b22758b3124d10b40
2017.7,21.4,514.9,1.5,Dehradun,21.8,82.6,694.7,359.2,0,99.4,0,62.8,159.4,Uttarakhand,2004,5853032b22758b3124d10b41
2103.7,0.3,640.5,0.6,Dehradun,75.4,33,757.8,95.4,61,21.9,0,5.2,412.6,Uttarakhand,2005,5853032b22758b3124d10b42
1735,14.8,478.3,25.2,Dehradun,2.4,17.9,540.6,139.3,137.5,165,1.7,16.6,195.7,Uttarakhand,2006,5853032b22758b3124d10b43
2940.5,15.6,943.5,5.9,Dehradun,111.4,0.4,860,79.2,96.1,16.8,0,10.6,801,Uttarakhand,2007,5853032b22758b3124d10b44
2383,76.1,736.4,0,Dehradun,21.8,13.1,689,588.9,2.6,51.8,10.5,32.9,159.9,Uttarakhand,2008,5853032b22758b3124d10b45
1519.2,18.8,453.9,0,Dehradun,39.5,5,437.4,74.5,2.6,43.6,2,168.7,273.2,Uttarakhand,2009,5853032b22758b3124d10b46
2781.1,5,894,26.2,Dehradun,54.5,14.5,777.4,129.4,2,49.1,17.8,11.7,799.5,Uttarakhand,2010,5853032b22758b3124d10b47
2402.3,24.8,802.5,6.7,Dehradun,73.8,30.5,748.4,342.5,15.9,97.7,0,18.7,240.8,Uttarakhand,2011,5853032b22758b3124d10b48
2002,44.3,822.8,17.5,Dehradun,13.4,44.5,557.5,64.5,27.3,0.8,5.4,18.1,385.9,Uttarakhand,2012,5853032b22758b3124d10b49
2717.6,7.1,599.4,5,Dehradun,175.8,107.1,699.6,846.3,13.7,15,8.9,49.6,190.1,Uttarakhand,2013,5853032b22758b3124d10b4a
1705.7,33.4,583.9,29,Dehradun,152.9,58.2,484.3,78.1,76.5,27,0,56.9,125.5,Uttarakhand,2014,5853032b22758b3124d10b4b
2264.3,68.3,632.2,0,Garhwal Pauri,0,80.4,680.6,155.6,0,66.8,0,212.8,367.6,Uttarakhand,2004,5853032b22758b3124d10b4c
2712.6,0,457,0,Garhwal Pauri,85.6,70.7,1131.5,180.5,38.9,7.4,0,28.9,712.1,Uttarakhand,2005,5853032b22758b3124d10b4d
1857.1,16.5,632.6,11.3,Garhwal Pauri,0,12,572.6,212.4,11.1,267.5,0,0,121.1,Uttarakhand,2006,5853032b22758b3124d10b4e
"",6.5,1115.5,,Garhwal Pauri,231.2,0,601.7,387,87.4,24,,22,245.6,Uttarakhand,2007,5853032b22758b3124d10b4f
"",,276.6,0,Garhwal Pauri,,,324.6,,,,0.4,79,47,Uttarakhand,2008,5853032b22758b3124d10b50
"",,245,12.6,Garhwal Pauri,,,300.7,44.2,,,0.1,15.1,101,Uttarakhand,2009,5853032b22758b3124d10b51
1570.6,2.2,484,24,Garhwal Pauri,35.1,1.2,496.3,92,0,41.4,0,11.5,382.9,Uttarakhand,2010,5853032b22758b3124d10b52
"",,,,Garhwal Pauri,,,,,,,,,,Uttarakhand,2011,5853032b22758b3124d10b53
"",,,,Garhwal Pauri,,,,,,,,,,Uttarakhand,2012,5853032b22758b3124d10b54
"",,,,Garhwal Pauri,,,,,,,,,,Uttarakhand,2013,5853032b22758b3124d10b55
973.1,17.4,257.9,18.4,Garhwal Pauri,67.6,35,351.9,28,35.4,17.5,0,13.3,130.7,Uttarakhand,2014,5853032b22758b3124d10b56
851.3,39.4,244.9,2.8,Garhwal Tehri,11.5,58,238.2,69.2,0,31.4,0,44.8,111.1,Uttarakhand,2004,5853032b22758b3124d10b57
1045.6,0,47.1,2.6,Garhwal Tehri,125.4,45.2,306,101.4,55.7,36,0.5,7.3,318.4,Uttarakhand,2005,5853032b22758b3124d10b58
891.2,18.5,237.6,40.4,Garhwal Tehri,3,43.8,214.1,110.1,72.3,80.3,0,52,19.1,Uttarakhand,2006,5853032b22758b3124d10b59
938.4,21.9,246.2,19,Garhwal Tehri,151.3,0.3,209.7,32.8,111.7,45.2,0,6.8,93.5,Uttarakhand,2007,5853032b22758b3124d10b5a
1012.8,68.1,279.1,0.7,Garhwal Tehri,8,23.7,278.2,175.5,13.6,62.6,12,10.9,80.4,Uttarakhand,2008,5853032b22758b3124d10b5b
483.5,21.6,40.9,0,Garhwal Tehri,39.6,8.2,108.7,21.8,2,36.1,0.2,70.7,133.7,Uttarakhand,2009,5853032b22758b3124d10b5c
1494.9,14.5,290.2,38,Garhwal Tehri,80.5,13.9,400.2,96,2,78.4,20.5,16.1,444.6,Uttarakhand,2010,5853032b22758b3124d10b5d
"",,,,Garhwal Tehri,,,,,,,,,,Uttarakhand,2011,5853032b22758b3124d10b5e
"",,,,Garhwal Tehri,,,,,,,,,,Uttarakhand,2012,5853032b22758b3124d10b5f
"",,,,Garhwal Tehri,,,,,,,,,,Uttarakhand,2013,5853032b22758b3124d10b60
"",,,,Garhwal Tehri,,,,,,,,,,Uttarakhand,2014,5853032b22758b3124d10b61
"",0,215.9,0,Hardwar,,,201.7,15.1,,12,0,100.4,44.3,Uttarakhand,2004,5853032b22758b3124d10b62
"",0,343.3,,Hardwar,6,0,428.8,110.1,21,10,0,9.9,439.8,Uttarakhand,2005,5853032b22758b3124d10b63
"",,127.9,,Hardwar,,,287.3,48.1,,,,0,45.4,Uttarakhand,2006,5853032b22758b3124d10b64
"",,720.3,,Hardwar,,,360.8,142.4,,22.3,,0,170.9,Uttarakhand,2007,5853032b22758b3124d10b65
"",20.3,479.2,,Hardwar,,,453.3,440.1,,19.6,,28.8,191.4,Uttarakhand,2008,5853032b22758b3124d10b66
"",0,257.2,0,Hardwar,,,315,67.3,0.3,17.2,0,13.1,222.7,Uttarakhand,2009,5853032b22758b3124d10b67
1441.2,0,283.3,14.5,Hardwar,43.8,1.1,551.2,39.9,0,35.3,0,16,456.1,Uttarakhand,2010,5853032b22758b3124d10b68
1439.8,5.5,484.4,2.6,Hardwar,36.9,0.5,482.4,225.9,11.1,62.7,0,1,126.8,Uttarakhand,2011,5853032b22758b3124d10b69
963.4,24.8,514.5,10.4,Hardwar,4.2,11.1,171.7,34.8,3,0.5,1.5,0,186.9,Uttarakhand,2012,5853032b22758b3124d10b6a
1464.8,0.5,412.8,8.2,Hardwar,183.4,86.6,304.7,387.8,1.4,6.6,0,24.6,48.2,Uttarakhand,2013,5853032b22758b3124d10b6b
1035.6,8.9,203.8,17.3,Hardwar,71.8,92.6,389.5,52.6,46,12.8,0,14.9,125.4,Uttarakhand,2014,5853032b22758b3124d10b6c
1132.7,27.5,384.5,0,Nainital,4.7,28.1,260.4,146.4,0,70.8,0,71.6,138.7,Uttarakhand,2004,5853032b22758b3124d10b6d
1457.5,24.8,292.2,7.9,Nainital,71.4,46.9,467.3,67.9,27.1,33.5,0,14.5,404,Uttarakhand,2005,5853032b22758b3124d10b6e
1022.9,10.8,317.4,13.4,Nainital,0.3,4.4,295,108.4,62.3,102.3,4.3,15.9,88.4,Uttarakhand,2006,5853032b22758b3124d10b6f
"",33.7,420.5,2.2,Nainital,152.7,,262.8,198.4,121.6,71.7,0,11.7,259.1,Uttarakhand,2007,5853032b22758b3124d10b70
1802.2,22.3,527,0,Nainital,4.5,10.2,495.9,333.6,0.9,38.5,4.7,11.5,353.1,Uttarakhand,2008,5853032b22758b3124d10b71
1396.8,22.2,493.7,2.8,Nainital,14.3,0.6,226.2,62.6,3.2,51.4,24.7,194.1,301,Uttarakhand,2009,5853032b22758b3124d10b72
2497.3,5.5,703.4,19.7,Nainital,49.8,7.2,819,120.3,0.2,57.7,8.9,3.1,702.5,Uttarakhand,2010,5853032b22758b3124d10b73
2021.2,45.6,656.1,1.7,Nainital,61.1,34.7,551.6,334.2,19,64.1,0.3,1.9,250.9,Uttarakhand,2011,5853032b22758b3124d10b74
1605.2,40.8,472.1,16.3,Nainital,4,41.2,596.9,62.9,50.7,2.1,5,2.3,310.9,Uttarakhand,2012,5853032b22758b3124d10b75
2133.9,31.9,411.7,9.5,Nainital,206.6,64.6,482.1,741,17.8,15.2,1.7,15.8,136,Uttarakhand,2013,5853032b22758b3124d10b76
1833.3,15.5,366.8,83.5,Nainital,73.3,86.2,799.5,84,51.8,39.4,0,65.6,167.7,Uttarakhand,2014,5853032b22758b3124d10b77
"",12.8,428.3,,Pithoragarh,,,661,,,138.7,0,,48,Uttarakhand,2004,5853032b22758b3124d10b78
"",0,100,,Pithoragarh,130,15,185.2,0,0,,,,144.5,Uttarakhand,2005,5853032b22758b3124d10b79
"",,268.5,,Pithoragarh,,,177.5,,,,,0,125.6,Uttarakhand,2006,5853032b22758b3124d10b7a
"",,,,Pithoragarh,,11.9,,,,,,,,Uttarakhand,2007,5853032b22758b3124d10b7b
"",,242.9,0,Pithoragarh,,,377.4,26,,,5.2,6.8,136.9,Uttarakhand,2008,5853032b22758b3124d10b7c
"",,555.7,1.7,Pithoragarh,,2.5,445.1,34.3,,2.5,13.8,144,282.6,Uttarakhand,2009,5853032b22758b3124d10b7d
1678.5,16.5,416,16,Pithoragarh,64.9,5.9,514,72.1,3.4,70.6,1.8,12.3,485,Uttarakhand,2010,5853032b22758b3124d10b7e
1765.5,27.5,478.2,0.5,Pithoragarh,71.9,35.7,507.9,257.3,38.9,125.6,13.1,15,193.9,Uttarakhand,2011,5853032b22758b3124d10b7f
1494.2,96.3,347.3,13.8,Pithoragarh,10.1,82,441,101.4,25.8,42.2,6.7,14.6,313,Uttarakhand,2012,5853032b22758b3124d10b80
1852.7,66.6,343.9,7.5,Pithoragarh,159.4,87.4,536.4,400.5,18.9,51.3,5.5,32,143.3,Uttarakhand,2013,5853032b22758b3124d10b81
1453.7,41.9,275.1,54,Pithoragarh,96.1,42.9,468.7,128.7,90.6,63.8,0,49,142.9,Uttarakhand,2014,5853032b22758b3124d10b82
"",,400,,Rudraprayag,,,320.7,0.2,,0,,72.2,107.6,Uttarakhand,2004,5853032b22758b3124d10b83
"",,56.2,,Rudraprayag,,,512.3,183.1,,,,6.9,217.2,Uttarakhand,2005,5853032b22758b3124d10b84
"",,167.6,,Rudraprayag,,,341.2,89.2,,,,0,53.3,Uttarakhand,2006,5853032b22758b3124d10b85
"",,254,,Rudraprayag,,,154.3,110.7,,,,1.8,157,Uttarakhand,2007,5853032b22758b3124d10b86
"",,351.2,0.6,Rudraprayag,,,295.5,148.9,,,6,4,205,Uttarakhand,2008,5853032b22758b3124d10b87
"",,171.7,0,Rudraprayag,,,204.1,17.8,,,11.8,36.6,109.1,Uttarakhand,2009,5853032b22758b3124d10b88
1823.6,7.2,488.3,25,Rudraprayag,26.5,20,577.2,166.6,3.2,47.5,1.2,12.1,448.8,Uttarakhand,2010,5853032b22758b3124d10b89
1662.6,12.7,465.4,0,Rudraprayag,107.8,32.5,437.3,369.6,7.1,90.6,0,27.5,112.1,Uttarakhand,2011,5853032b22758b3124d10b8a
1262,34,504.6,29.4,Rudraprayag,9.3,69,306.5,95.4,17.1,13.4,4.2,3.6,175.5,Uttarakhand,2012,5853032b22758b3124d10b8b
1831.7,19.4,309.6,0,Rudraprayag,207,75.2,416.7,617.4,32.4,3.4,3.1,20.7,126.8,Uttarakhand,2013,5853032b22758b3124d10b8c
1402.5,30.7,266.9,66,Rudraprayag,122.4,8.8,550.9,56.5,72.8,98.2,0,32.1,97.2,Uttarakhand,2014,5853032b22758b3124d10b8d
1940.5,33,586.5,0,Udham Singh Nagar,0,14,560,75.2,0,111.8,0,60,500,Uttarakhand,2004,5853032b22758b3124d10b8e
2458.2,0,547,0,Udham Singh Nagar,70.2,80,659,263,41,55,0,0,743,Uttarakhand,2005,5853032b22758b3124d10b8f
"",,540,58,Udham Singh Nagar,0,0,327,191,,304.5,0,21,279,Uttarakhand,2006,5853032b22758b3124d10b90
"",0,793,,Udham Singh Nagar,180.5,9,522.7,245,132.5,71,,16,,Uttarakhand,2007,5853032b22758b3124d10b91
"",,,,Udham Singh Nagar,,,562,,,,,70,,Uttarakhand,2008,5853032b22758b3124d10b92
"",,201.3,1.6,Udham Singh Nagar,,,119.1,0,,,3.4,67,112.6,Uttarakhand,2009,5853032b22758b3124d10b93
1992.6,0,497.9,0,Udham Singh Nagar,42.4,0.5,748.5,7,0,90,0.1,1.6,604.6,Uttarakhand,2010,5853032b22758b3124d10b94
1666.3,6.3,699.3,0,Udham Singh Nagar,28.7,8.9,517.7,116.8,4.1,74.6,0,0,209.9,Uttarakhand,2011,5853032b22758b3124d10b95
774.8,5.1,324.8,2.8,Udham Singh Nagar,1.2,16.6,248.5,11.7,1.8,0,0.4,0,161.9,Uttarakhand,2012,5853032b22758b3124d10b96
1327.3,3.9,279.8,5.1,Udham Singh Nagar,116.6,29.7,329.8,412.8,11.2,1.1,0.9,66,70.4,Uttarakhand,2013,5853032b22758b3124d10b97
980.7,8.8,109.8,46.4,Udham Singh Nagar,116.9,95.4,349.9,70.1,56.9,22.5,0,48.9,55.1,Uttarakhand,2014,5853032b22758b3124d10b98
"",,1115.9,,Uttarkashi,,,827.5,228.3,,,,68.4,158.3,Uttarakhand,2004,5853032b22758b3124d10b99
"",,331.9,,Uttarkashi,,,655.2,49.9,,,14.5,1.4,374.6,Uttarakhand,2005,5853032b22758b3124d10b9a
"",,385.3,,Uttarkashi,,,845.6,49.9,,164.2,,0,75.7,Uttarakhand,2006,5853032b22758b3124d10b9b
"",,791.9,,Uttarkashi,,,919.2,310.8,93.4,,,9.8,,Uttarakhand,2007,5853032b22758b3124d10b9c
"",,398.2,,Uttarkashi,,,455,298.3,,,,17.8,164.4,Uttarakhand,2008,5853032b22758b3124d10b9d
